globalID,docID,annotID,text,label,supports
217,7,T20,"Beispiele dafür sindIn der Spalte Customer Segments werden als Kunden nur Mobilitätsanbieter und Detailhändler genannt, obwohl im Text auch Hauslieferdienste erwähnt wurden.",Premise,T19
218,7,T21,Zudem müssten als Kunden zusätzlich noch die Käufer der angebotenen Produkte und Dienstleistungen aufgeführt werden.,Premise,T19
219,7,T22,"Bei den Channels werden die App und die im Text erwähnte responsive Website nicht aufgeführt3.Bei der Bearbeitung sollte primär darauf geachtet werden, dass die anfangs genannten vagen Formulierungen präzisiert werden.",Premise,T19
219,7,T23,"Bei den Channels werden die App und die im Text erwähnte responsive Website nicht aufgeführt3.Bei der Bearbeitung sollte primär darauf geachtet werden, dass die anfangs genannten vagen Formulierungen präzisiert werden.",Claim,None
220,7,T24,"So könnten zum Beispiel konkrete Beispiele für Unternehmen und/oder Branchen aufgeführt werden, welche mit Überkapazitäten zu kämpfen haben, wie z.B. Pizzakuriere zwischen den üblichen Essenszeiten.",Premise,T23
221,7,T25,"Zudem könnte dann für ein besseres Verständnis ein möglicher Vorschlag aufgeführt werden, wie Anreize so gesetzt werden könnten, dass sich die Nachfrage auf dieses temporäre Überangebot abstimmten lässt.",Premise,T23
222,7,T26,So könnten beispielsweise tiefere Preise zu unüblichen Essenszeiten kommuniziert werden.,Premise,T25
223,7,T27,Zudem sollte der BMC an einigen Stellen durch im Freitext enthaltene Informationen ergänzt werden.,Premise,T23
224,7,T28,Bei Channels müsste die App und die responsive Website aufgeführt werden.,Premise,T23
225,7,T29,Bei Customer Segments müssen zusätzlich Hauslieferdienste im Bereich der Anbieter erwähnt werden.,Premise,T23
226,7,T30,"Zudem muss die andere Seite der Vermittlungsplattform, also die Empfänger der angebotenen Leistungen aufgeführt werden.",Premise,T23
227,7,T31,Bei Cost Structure wäre unter Umständen noch die notwendige IT Infrastruktur nennenswert.,Premise,T23
228,8,None,review27,None,None
229,8,None,1,None,None
230,8,None,. Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
231,8,T1,Im Customer Jobs werden die Bedürfnisse bzw. Aufgaben des Kunden gut beschrieben.,Claim,None
232,8,T2,Jeder reist gerne unkompliziert und stressfrei.,Premise,T1
233,8,T3,Man möchte Informationen über gute Restaurants erhalten usw.,Premise,T1
234,8,T4,Die Pains werden ebenfalls sinnvoll aufgelistet und sind kausal.,Claim,None
235,8,T5,Zum Beispiel eine übersichtliche Planung eines Reiseablaufs kann sehr mühsam und zeitintensiv sein.,Premise,T4
236,8,T6,"Die Gains sind soweit ebenfalls logisch ausgewählt worden, eine Anmerkung zu den Gains folgt jedoch unter Punkt 2.",Claim,None
237,8,T8,"Unter Products  Services wird kurz und knapp erklärt, was genau durch das Unternehmen gemacht wird.",Premise,T7
238,8,T7,Dadurch erhält man schnell einen Überblick über die Geschäftsidee.,Claim,None
239,8,T9,Die Pain Relievers und Gain Creators nehmen einen klaren Bezug zu den vormals erwähnten Pains und Gains ein.,Claim,None
240,8,T10,"So besteht beispielsweise der Pain, dass eine Planung sehr zeitintensiv ist, jedoch durch den Service erleichtert wird.",Premise,T9
241,8,T11,"Besonders Spannend finde ich die Tatstache, dass mit einem PremiumAngebot gearbeitet wird.",Claim,None
242,8,T12,"Besonders Konsumenten mit hohem Einkommen, welche geschäftlich unterwegs sind, könnten daran Interesse zeigen.",Premise,T11
243,8,T13,Gesamthaft wir die Geschäftsidee auf ein wellbeing für den Kunden ausgerichtet.,Claim,None
244,8,T14,Die Organisation einer Reise kann ziemlich stressig sein und daher gibt es sicherlich Potential in diesem Bereich Konsumenten zu gewinnen.,Premise,T13
245,8,None,2.Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?,None,None
246,8,T15,"Es gibt auch viele Menschen, welche sehr gerne spontan und flexibel reisen.",Premise,T17
247,8,T16,Beispielsweise Backpacker gehen oft in ein Land ohne sich vorher grossartig über einen Reiseplan Gedanken zu machen.,Premise,T15
248,8,T17,Wäre vorteilhaft eine solche Gruppe ebenfalls einzubinden.,Claim,None
249,8,None,Lösungsansatz,None,None
250,8,None,"Nicht einen massgeschneiderten Reiseablaufplan ins Zentrum der Geschäftsidee stellen, sondern z.",None,None
251,8,None,"B Informationen über Restaurants, Bars und Aktivitäten.",None,None
252,8,T18,Koordinationsaufwand könnte unterschätzt werden.,Claim,None
253,8,T19,"Ich denke es wäre relativ schwierig für die unterschiedlichen Reiserouten von Kunden ständig, allfällige Ausfälle und Veränderungen zu melden.",Premise,T18
254,8,T20,"Es müssten extrem viele Partnerschaften aufgebaut werden, um Information schnell zu erhalten.",Premise,T19
255,8,None,"Flug, Bus, Schiffsgesellschaften usw.",None,None
256,8,T31,"Lösungsansatz Realistisch planen, welche Informationen für den Kunden erhältlich sind.",Claim,None
257,8,T32,Beispielsweise Flugdaten werden in Echtzeit geliefert inkl. Kurzfristige Veränderungen und für lokale Busfahrten werden einfach die standardisierten Fahrzeiten angezeigt.,Premise,T31
258,8,None,Wie könnte man gegen bestehende Player konkurrieren?,None,None
259,8,None,"Zum Beispiel gibt es ja bereits Tripadvisor, welcher ein riesiges Netzwerk besitzt.",None,None
260,8,T33,Lösungsansatz Nische finden und dort ausbauen.,Claim,None
261,8,T34,"Beispielsweise nur auf Familien konzentrieren, welche nicht flexible Entscheidungen treffen können.",Claim,None
262,8,None,3,None,None
263,8,None,. Worauf sollte in der Überarbeitung der Lösung geachtet werden?,None,None
264,8,None,Geben Sie hierbei konkrete Verbesserungsvorschläge konstruktives Feedback.,None,None
265,8,T21,"Um sich von bereits bestehenden Player abgrenzen zu können, würde ich beim Products  Services mich auf eine bestimmter Typ von Reisenden konzentrieren.",Claim,None
265,8,T36,"Um sich von bereits bestehenden Player abgrenzen zu können, würde ich beim Products  Services mich auf eine bestimmter Typ von Reisenden konzentrieren.",Premise,T21
266,8,T22,Zum Beispiel Familien Und anschliessend gewisse Pains und Gains bzw. Pain Relievers und Gain Creator anpassen.,Claim,None
267,8,T23,"Da es bereits beispielsweise TripAdvisor gibt, müsste man sich irgendwie abgrenzen können",Claim,None
267,8,T35,"Da es bereits beispielsweise TripAdvisor gibt, müsste man sich irgendwie abgrenzen können",Claim,T23
268,8,T24,Weiter würde ebenfalls die Limits eines Reiseplans realistisch niederschreiben.,Claim,None
269,8,T25,"Das Angebot der Website/Apps tönt sehr vielversprechend, jedoch könnte in der Umsetzung viele Herausforderungen auftreten.",Claim,None
269,8,T26,"Das Angebot der Website/Apps tönt sehr vielversprechend, jedoch könnte in der Umsetzung viele Herausforderungen auftreten.",Premise,T25
270,8,T27,"Beispielsweise plane ich eine Reise von Zürich auf eine kleine, unbekannte Insel nach Italien.",Premise,T28
271,8,T28,"Möglicherweise ist es nur möglich auf die Insel zu kommen, indem man Vorort nach einem Wassertransport nachfragt.",Premise,T29
272,8,T29,Somit würde mir diese Information im versprochenen Service fehlen.,Premise,T26
273,9,None,review31,None,None
274,9,None,1 Stärken,None,None
275,9,T1,Wirklich eine tolle Idee.,Claim,None
276,9,None,"Vor allem, dass es nicht nur ein BrowserAddOn ist, der anzeigt, wo es günstiger ist.",None,None
277,9,None,"Sondern dass man die Produkte auch über LivePrice gebündelt alle kaufen kann, ohne dass man sich auf allen verschiedenen OnlineShops anmelden und seine Daten eingeben",None,None
278,9,None,muss.2,None,None
279,9,None,Schwächen,None,None
280,9,T4,"Im BMC wird beschrieben, dass LivePrice die Produkte selbst packt und versendet.",Premise,T5
281,9,T5,"Dies würde aber bedeuten, dass LivePrice die Produkte zunächst bei dem Anbieter bestellt, der dieses am günstigen anbietet um es dann in ein Paket zu packen.",Premise,T3
282,9,T3,Dann müsste der Kunde aber doppelt so lange auf sein Paket warten wie normalerweise.,Claim,None
283,9,T6,"Wäre es nicht vielleicht sinnvoll, wenn die Kunden nur über LivePrice bestellen und die Ware dann letztendlich von dem anderen Shop direkt an den Kunden geschickt wird.",Claim,None
284,9,T7,Dadurch spart sich LivePrice das sehr mühsame Logistikgeschäft und kann dann lediglich eine Provisionsgebühr von den anderen Shops verlangen.,Premise,T8
285,9,T8,Dadurch bleiben die Kosten auch in einem überschaubaren Rahmen.3,Premise,T6
286,9,None,Überarbeitungshinweise,None,None
287,9,T9,In der Version 2 würde ich wie in 2 beschrieben nochmals die Logistik überdenken.,Claim,None
288,9,T10,"Ausserdem würde ich nochmals darauf eingehen, was genaue die Vorteile einer PremiumMitgliedschaft sind.",Claim,None
289,9,None,Nur werbungsfrei oder noch mehr Vorteile?,None,None
290,9,T12,"Da heutzutage Geschäftsmodelle immer nutzerzentrierter sind, würde ich nochmals über das CRM nachdenken.",Claim,None
290,9,T14,"Da heutzutage Geschäftsmodelle immer nutzerzentrierter sind, würde ich nochmals über das CRM nachdenken.",Premise,T12
291,9,T13,"Chatbots sind leider noch nicht so weit, dass sie völlig autonom die Kundenanfragen beantworten können.",Premise,T12
292,10,None,review35,None,None
293,10,None,Stärken,None,None
294,10,T1,Die Value Proposition ist sehr gut gemacht.,Claim,None
295,10,T2,Sie ist kurz und prägnant formuliert und die Vorteile bzw. der Nutzen ist gut hervorgehoben.,Premise,T1
296,10,T3,"Als Kunde hätte ich nach dem Lesen Lust, das Produkt auszuprobieren.",Premise,T1
297,10,None,Schwächen,None,None
298,10,T4,Der Value Proposition Canvas ist dafür leider sehr schwach ausgefüllt.,Claim,None
299,10,T5,Die Punkte sind viel zu wenig ausgearbeitet und viel zu wenig beschrieben bzw. erklärt.,Premise,T4
300,10,T6,Die Customer Jobs sollten viel genauer beschrieben werden.,Premise,T5
301,10,None,"Was muss der Kunde bisher genau machen, um die mühsame Aufgabe des Online Shoppings zu erfüllen?",None,None
302,10,None,Ich habe den Punkt Gains etwas anders verstanden.,None,None
303,10,T8,"Der Punkt, der bei dir erwähnt ist, ist viel eher ein Gain Creator durch das Produkt und nicht ein reiner Gain.",Premise,T7
304,10,T7,"Ein Gain sollte sein Wie fühlt sich der Kunde, wenn der Job erfüllt wurde?",Claim,None
305,10,T9,"Also wenn er online etwas Schönes gefunden hat und das gekauft hat, wie fühlt er sich dann?",Premise,T7
306,10,T10,Was wünscht er sich in Verbindung mit der Erfüllung des Jobs?,Premise,T7
307,10,T11,"Ziel deines Produktes ist es dann, dieses Gain besser oder schneller zu erfüllen bzw. ganz allgemein die Wünsche des Kunden überhaupt zu adressieren und zu erfüllen.",Premise,T7
308,10,T12,"Das Produkt, wie du es beschreibst, gibt es so ähnlich schon.",Premise,T16
309,10,T13,"Mit comparis.ch gibt es dies bereits für nichtMode Produkte, Dienstleistungen etc.",Premise,T12
310,10,T14,Dein Produkt ergänzt die Kategorien quasi noch um den Bereich Mode.,Premise,T12
311,10,T15,"Das ist schade, weil dadurch wirkt die Idee weniger innovativ und auch weniger kreativ.",Claim,None
312,10,T16,"Es wirkt leider, als hättest du wenig Zeit für die Aufgabe aufgewendet.",Claim,None
313,10,None,Konstruktive,None,None
314,10,None,Verbesserungsvorschläge,None,None
315,10,T17,"Ich würde mich noch mehr mit dem Produkt auseinandersetzen und versuchen, die Kundenbedürfnisse abzubilden.",Claim,None
316,10,T18,"Zudem würde ich ganze Sätze schreiben, da es professioneller und vollständiger wirkt.",Claim,None
317,10,T19,"Bei den Customer Jobs würde ich einen Ablauf aufschreiben, welche Jobs der Kunde bisher ohne dein Produkt erfüllen muss, sprich Auf eine OnlineSeite gehen und das entsprechende Kleidungsstück suchen, dann den nächsten Tab öffnen und dort das gleiche Kleidungsstück suchen, vergleichen, usw.",Claim,None
318,10,T20,"Das stellt den Aufwand, der bisher geleistet werden muss, um Preise von Mode zu vergleichen, gut dar.",Premise,T19
319,10,T21,"Ausserdem vermittelt es dem Leser den sense of urgency, sodass er merkt, wie mühsam der Ablauf vorher war und dass man da ja eigentlich wirklich etwas machen müsste, um es zu verbessern bzw. zu beschleunigen.",Premise,T20
320,10,T22,"Bei den Gains würde ich wie bereits erwähnt, den jetzigen Punkt streichen und stattdessen mehr auf das Gefühl eingehen, welches der Kunde bei Erfüllung des Kundenbedürfnisses Mode zum günstigsten Preis einkaufen verspürt.",Claim,None
321,10,T23,"Beispiele wären Zufriedenheit, dass er das günstigste Angebot im Internet gefunden hat.",Premise,T22
322,10,T24,"Stolz, dass man es geschafft hat, Geld zu sparen.",Premise,T22
323,10,T25,"Gesteigertes Wohlbefinden, wenn man Komplimente für ein neues Kleidungsstück bekommt und man insgeheim weiss, dass man dafür aber nur so wenig gezahlt hat.",Premise,T22
324,10,None,Etc.,None,None
325,10,T26,"Wichtig ist, sich in den Kunden einzufühlen.",Claim,None
326,10,T27,So kannst du inhaltlich noch viel mehr schreiben.,Premise,T26
327,10,T28,Die Pain Relievers und Gain Creators sollten noch viel mehr inhaltlich gefüllt und ausformuliert werden.,Claim,None
328,10,T29,Dadurch wird das Produkt erneut angepriesen bzw. die Value Proposition lässt sich in den beiden Punkten finden.,Premise,T28
329,10,T30,"Es ist immerhin ein Value Proposition Canvas, das heisst, es sollte damit das Werteversprechen des Produktes gut herausgearbeitet werden können.",Claim,None
329,10,T31,"Es ist immerhin ein Value Proposition Canvas, das heisst, es sollte damit das Werteversprechen des Produktes gut herausgearbeitet werden können.",Premise,T30
330,10,T32,Das kommt bei dir aber bisher nicht so wirklich durch.,Claim,None
331,10,T33,Ich würde die Pains noch mehr den Pain Relievers und die Gains den Gain Creators gegenüberstellen.,Premise,T36
332,10,T34,"Damit meine ich eine Ausformulierung, mit welchen Features des Produkts welches Pain ersetzt und damit zum Pain Reliever wird.",Premise,T36
333,10,T35,Dasselbe gilt für die Gains Welche Features des Produkts führen zu den vorher genannten Gains bzw. guten Gefühlen des Kunden?,Premise,T36
334,10,None,Das sind dann die Gain Creators.,None,None
335,10,T36,Beide Punkte können also noch besser ausformuliert werden.,Claim,None
336,11,None,review46,None,None
337,11,None,1,None,None
338,11,None,. Worin sehen Sie die Stärken der Lösungdes Kommilitonen?,None,None
339,11,T1,"Das Konzept des Kundenprozesses wurde verstanden, indem die einzelnen Prozessschritte ausgehend vom zentralen Kundenbedürfnis beschrieben werden.",Claim,None
339,11,T2,"Das Konzept des Kundenprozesses wurde verstanden, indem die einzelnen Prozessschritte ausgehend vom zentralen Kundenbedürfnis beschrieben werden.",Premise,T1
340,11,T4,Die Durchführung eines Projektes ohne notwendige Werkzeuge Schritt 1 ist dabei das zentrale Kundenbedürfnis.,Premise,T2
341,11,T3,"Es wird der Prozess der Applikation ShareChain vor, während und nach der Nutzung beschrieben.",Premise,T4
342,11,T5,Mit den verständlichen Grafiken im Storyboard wird der Prozess optisch schön dargestellt und klarer.,Claim,None
343,11,None,2.Worin sehen Sie Schwächender Lösung des Kommilitonen und wie können diese behoben werden?,None,None
344,11,T6,Im Vergleich zu den anderen mir zugeordneten Einreichungen sind die Beschreibungen der einzelnen Schritte etwas knapp.,Claim,None
345,11,T7,Ausserdem fehlt meiner Meinung nach eine grafische Darstellung des Kundenprozesses.,Claim,None
346,11,T8,"Auf Seite 2 wurden die 6 Schritte lediglich aufgelistet, jedoch nicht als Prozess dargestellt.",Premise,T7
347,11,None,3,None,None
348,11,None,. Worauf sollte in der Überarbeitung der Lösung geachtet werden?,None,None
349,11,T9,"Ich würde die einzelnen Schritte grafisch als Prozess darstellen, indem den jeweiligen Schritten ein passender Titel verabreicht wird und diese dann in die grünen jetzt noch leeren Prozessdarstellungen eingefügt werden.",Claim,None
